reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,Sentimen
ca6727b4-4124-429b-b68b-424a2caf83d4,Shelly Ning Thias,https://play-lh.googleusercontent.com/a/ACg8ocIQ0_JTwvO0IAVd4us1CTJIPWOkm4-GtbyZtFn1WocU2ZO7q5I=mo,Aplikasi sering eror . Di update gak bisa Pdhl sinyal full,2,0,1.1.5,2024-07-16 4:51:59,,,1.1.5,NEGATIF
1afa685d-345f-4b9e-a200-2840f8988bcf,Jendral Langit,https://play-lh.googleusercontent.com/a/ACg8ocLyncZd6N7UgY57NsaffkfxLwxuJnlHGJfcGKOj1ktSWRJ1dw=mo,Jam oprasional kurang. Kirain Sampek jam 11 malam... rubah lagi jam operasinalnya. Sampek jam 11 malam.,3,0,1.1.5,2024-07-09 13:31:43,,,1.1.5,NEGATIF
2f0475dc-8d58-4b51-9fa1-57467a2adada,tahan napas,https://play-lh.googleusercontent.com/a-/ALV-UjVOZnuyZz4p4ShcO-AxvieB4hZf7BEHTEkzAfPJUDaU1X0L2PBdGg,keren aplikasinya,5,0,1.1.5,2024-07-07 12:48:27,,,1.1.5,POSITF
a361c34f-51d5-48ba-9409-5a37e73ac20b,Dwira Ewp,https://play-lh.googleusercontent.com/a/ACg8ocLSfOJyyZ65OVzrivHw_p8eVMUia1OaXTC982EOnZIZ21j0fw=mo,"Bagus..cukup membantu nearby bus,jd bs siap² ngantri over all bus trans jatim kereeennn",5,0,1.1.5,2024-07-07 10:07:43,,,1.1.5,POSITIF
cdd295ee-201f-4108-a045-ee8ffbad3314,Rendy Sudrajat,https://play-lh.googleusercontent.com/a-/ALV-UjUv4s8D7Twn0w_0XR2KjDGftKX38YKtIAhUnH5DWXTENjHagT0,"Saya pengguna Trans Jatim koridor II, dengan armada Mitsubishi Canter bus, Trans Jatim sangat tidak nyaman, sedangkan pilihan lain ada bus Hino GB 150 L automatic, semoga kedepan ada armada atau mungkin bisa diganti dengan armada bertransmisi automatic saja, untuk pelayanan sudah sangat baik dan saya puas, terima kasih",4,0,1.1.5,2024-06-28 11:00:00,,,1.1.5,NEGATIF
776257d1-2482-4c86-8fd7-262bc425756f,Mochamad nur Yusuf,https://play-lh.googleusercontent.com/a/ACg8ocJOOU9F6XiHYHu_Xty22j7N9aWjasLAr3S-La8c25knny73FA=mo,semoga segera sampai lamongan,5,0,1.1.5,2024-06-26 23:51:41,,,1.1.5,POSITIF
77c2860f-6e08-4c8b-bf28-ef48dc0ba9b3,Sahabat Bunbun,https://play-lh.googleusercontent.com/a-/ALV-UjUSwa87CkKlyaGz7bCzIUisncejQSyr5C59F1MxHzszHbLknGQ,"Nyaman, hemat",5,0,,2024-06-20 6:47:15,,,,POSITIF
89d0e2dd-b9ed-4ce2-8e30-5a9dce17d0c4,Henny prasetyo budi,https://play-lh.googleusercontent.com/a-/ALV-UjX25UhYmQaR3qQ64zjVOHHqmKBRDtNrn2uaBo1cWZXin8HnJS4Y,Mantap....sub-mjk...,5,0,1.1.5,2024-06-17 0:26:35,,,1.1.5,POSITIF
daf0f42a-b586-4926-8366-b49d90ab9d63,Alfin Naja,https://play-lh.googleusercontent.com/a-/ALV-UjXC8X3ZxN19wkeiPbW-Cc-d9AFRCxKv2cYBV55IJ0nWzAgQax4U,"Kurangnya bus ke arah Gresik. Kalau bisa bus yang ke arah Gresik di tambahi, apalagi titik ramainya penumpang berada di terminal Purabaya. Kalau busnya banyak kan enak di penumpang juga gak sampai terhimpit karena antriannya banyak. Kadang saya antri dari jam 6 pagi, berangkatnya jam 9 pagi. Atau nggak busnya itu di besarin biar yang nggk dapat duduk bisa duduk.",3,1,1.1.5,2024-06-10 1:26:22,,,1.1.5,NEGATIF
deb834ad-22c2-4016-8bc2-b0dfe58c80bc,Muh Kholilur Rosyid,https://play-lh.googleusercontent.com/a-/ALV-UjXlGAEUqjZTzgWSMu3ch8hv-x3P8jjN4fHjueFRNlkOIqX2n3fJ,Jam operasional nya tlong di beri tahukan karena sy menunggu dari jam 19.50 sampai skrg jam 20.51 baru tau bis tdk ada lagi😭🙏,4,0,,2024-06-08 13:51:59,,,,NEGATIF
5d0b06ef-8b0d-4274-bddc-d8c65b447cad,mohammad rizaldi ainur rahman,https://play-lh.googleusercontent.com/a-/ALV-UjWCMc8VNgJ1abawL60bqFmH3LDcvD69wKNp51CGdxqHVjxXEA8Z,"Jadwal tidak jelas, mulai halte kosong sampe penuh itupun masih menunggu lama",1,2,,2024-06-03 5:04:05,,,,NEGATIF
7e8363f7-517a-436a-bf28-1e83ebba0049,Muhamad “Ofiq” T,https://play-lh.googleusercontent.com/a-/ALV-UjUJcb4PwH6AnLfndi6KVsjUilAwvCSJRHH2yKrilMQa17fiYai5,Info rutenya kurang lengkap,3,0,1.1.5,2024-06-02 5:16:23,,,1.1.5,NEGATIF
2051da26-ca0f-48f0-b0da-654584491c90,Liem Mandagi,https://play-lh.googleusercontent.com/a-/ALV-UjVBd7lJBTljvw84cIRVcZ_iRFJlpmO8CdRTFn9lWA2zhXXjbJc,Aplikasi sgt berguna untuk mengetahui lokasi dan jumlah penumpang yg berada didalam bus tersebut,5,0,1.1.5,2024-06-02 4:01:04,,,1.1.5,POSITIF
e747bcc8-e366-40a7-ab8f-dd6343cc3a08,andre anto,https://play-lh.googleusercontent.com/a/ACg8ocLWGIEB9W2BI_XeIwftfOR19d94qsBzuthqWeldlYUUmL-eJA=mo,"bis setiap 15mnt brkt, tapi menjaga 15mnt-nya itu...tyt otobus kurang melihat peluang cuan.....byk penumpang menumpuk, bahkan di halte tidak terangkat pada jam² sibuk khususnya sabtu/minggu setelah ashar.....kenapa tdk tiap 5 mnt brkt, pdhl byk armada stay di terminal",1,1,,2024-05-26 10:29:49,,,,NEGATIF
f659b31e-bf46-4877-9e9a-78c55fc2fada,Yohana Fransiska,https://play-lh.googleusercontent.com/a/ACg8ocKbBJjhr3k8VF4WMYfD1cR3l8G27oWf3mHlXppa_ku5LrtPJA=mo,Sangat membantu utk melihat info rute perjalanan bus trans,5,0,1.1.5,2024-05-25 14:29:08,,,1.1.5,POSITIF
b70be73c-66de-4119-8e66-abf5adf53a15,Adam Cholik,https://play-lh.googleusercontent.com/a-/ALV-UjVYqKEj4H_ctS0ZAQ-pwR2aYFx11LU16oEKmwHWjOBoU0_LLD8S,Ok,5,0,,2024-05-25 3:18:47,,,,POSITIF
843174d0-4e9a-4195-9888-e78b45ab4cd5,Muhammad zahy al abiyyu,https://play-lh.googleusercontent.com/a/ACg8ocLKSYHn4XBZgFYVzfOmTOzvNWb6gxhknZCdtfElc7n99Sia1W4=mo,Lumayan lah murahh,5,0,1.1.5,2024-05-12 4:42:44,,,1.1.5,POSITIF
efb20c4b-3696-4e81-8a5d-a458a35ae81b,ISA SUHANDA,https://play-lh.googleusercontent.com/a/ACg8ocLLskJzhl-XydbdKxi3awKdlOlUNxcWo58T5SlOBxtkeGVHew=mo,Good,5,0,1.1.5,2024-05-10 6:08:51,,,1.1.5,POSITIF
d0b46c4b-f6dd-4961-ac3c-96a36df9ef65,Betran Firdaus,https://play-lh.googleusercontent.com/a-/ALV-UjXpN7yzfS524xykN83gH9RENqhV9AmnHXzeoOXG5nj7L1kKH9IY,Tambahkan pembayaran lewat dana dan gopay lah dev,4,0,1.1.5,2024-05-06 11:44:08,,,1.1.5,NEGATIF
b9ba675b-1292-4852-9589-42f3f5d8cf4e,Zuhair Musaddad,https://play-lh.googleusercontent.com/a-/ALV-UjWdSIco0InmOrjsIVMdliAK9GRGcGOJmNHNySFo7-B6GKSsooif,Judulnya trans Jatim tapi cuman Sidoarjo Surabaya wkwkwk kocak,1,0,1.1.5,2024-05-06 9:07:34,,,1.1.5,NEGATIF
d2e4874c-b9ad-48cb-b76c-694efc9f3ce7,Hari Basuki,https://play-lh.googleusercontent.com/a-/ALV-UjWAwvn6NI3fuuVYDGRhvYyVvcPXaKarC67yHnr-Zs0sYsM-iXg8uQ,Bagus dan harus ditingkatkan lagi aplikasinya,4,0,1.1.5,2024-05-03 22:44:03,,,1.1.5,POSITID
69ec5c28-86ed-473c-80d5-97873a08bf51,Misbakhul Qodar,https://play-lh.googleusercontent.com/a-/ALV-UjVZ-2I8OyVcX3qO0VZDZRUQm3REwB6S0WJF1P_J69nSPvBHRys,JTM-119 • L 7036 UA supir mbi kernet gak due mripat,1,0,1.1.5,2024-04-26 22:22:45,,,1.1.5,NEGATIF
350a48c9-8bc5-4a3b-83a0-87b622489759,Mohammad Nur,https://play-lh.googleusercontent.com/a/ACg8ocLfBu-GUScwf6HXFZujiDikBuM462t2thoPLDw3mkrBEkKEBQ=mo,Sangat membantu,5,0,1.1.5,2024-04-24 19:17:34,,,1.1.5,POSITIF
4dc4d35d-cf88-4aed-9baf-7e1fbede984d,AGUS TW,https://play-lh.googleusercontent.com/a-/ALV-UjV9dF4W0t-P659GJgPvos_2Vr_-LdP434NNYegHtaozD4N9sM05,Ok,5,0,1.1.5,2024-04-20 8:58:54,,,1.1.5,POSITIF
329352c1-3b47-43ce-abd4-4150478e7820,Abdul Mun'im,https://play-lh.googleusercontent.com/a-/ALV-UjWuRonUx58eehFqh1eUyCV3eoKmqxV0V8Dxl8mrIGT7EKQx08d5,"Sangat memudahkan saya& keluarga dan harganya murah meriah. Namun, mohon dari pihak pengelola, agar menambah personil di bis yg lebih tegas, karena saya sering melihat penumpang yg seharusnya prioritas tdk di prioritaskan penumpang lainnya, padahal sudah ada ketentuan ttg kursi prioritas di kaca bis. Terimakasih",5,8,1.1.5,2024-04-18 4:50:07,,,1.1.5,NETRAL
1d2351b4-6729-4b6a-83b0-1bc604c266eb,Agus Adi,https://play-lh.googleusercontent.com/a-/ALV-UjXAMEUWEytFxxMhBzILiKWA_kNDmZk4pj_XTt-RK19OzstMLhg,"Amat sangat membantu warga surabaya raya Bus ber AC, harga merakyat.",5,0,1.1.5,2024-04-14 12:53:44,,,1.1.5,POSITIF
1a623e84-ca8b-4a64-84ea-0d60cfd1b4eb,annisa aurelia rahma,https://play-lh.googleusercontent.com/a-/ALV-UjWLspw_4XjzXjrPM0M4xLKGxXWtHCAJ3EGSSXokjAkjsy_fWfTL,"Tolong diperbaiki aplikasinya, dari minggu lalu tidak bisa tracking lokasi bus. Jd gabisa ngira2 masih jauh atau engga lokasi busnya. Pake hp lain juga sama gps bus ga muncul.",3,1,1.1.5,2024-04-06 6:28:46,,,1.1.5,NEGATIF
3a40f289-427a-4302-9ab7-f357d56d6dd9,Achmad Najib,https://play-lh.googleusercontent.com/a/ACg8ocIwj5_xvyJ282iZGrdI_aRMDvzEn4GXgYssME10KFAp-p180Q=mo,Bintang 4 dulu buat aplikasinya fiturnya oke GPS oke cuma kalo ada cctv di aplikasi pasti lebih oke tolong fitur cctv di tambahin biar lebih lengkap,4,0,1.1.5,2024-04-04 4:02:01,,,1.1.5,NETRAL
e9cd0636-523c-4883-b82b-3d86f1f1207e,Asus zenfone Max pro m1,https://play-lh.googleusercontent.com/a/ACg8ocJ3CdQrF5dnDbsFN4r1uYqlE9c6FkWpCeQX0LLzE4JovOjAVA=mo,"Aplikasi yg cukup lengkap & membantu. Bisnya juga bersih, AC dinginnya merata & pas. Cocok utk trip dekat2. Klo untuk trip agak jauh,bikin pegal krn busa jok yg terlalu tipis & jok krg ergonomis jika dibanding dg jok bis mini pada umumnya. Tp worth it sih utk tarif yg cuma 5.000.",5,8,1.1.5,2024-03-16 11:37:30,,,1.1.5,POSITIF
f100427e-59f0-4e7b-abd4-f1c4973af60d,Dwitra Agus Priantoro,https://play-lh.googleusercontent.com/a-/ALV-UjV9TrBPJ_AlfxQI6OYQixYQaPN-DG7Y5oogjpeNa0EPHtC3FZTz,Kapan Koridor 2 terintegrasi dengan Koridor 1 lagi min kalau dari Mojokerto mau ke Sidoarjo?,5,0,1.1.5,2024-03-13 5:53:00,,,1.1.5,NETRAL
4900a5df-6b12-4318-88c9-86dd74ea4a09,Ri,https://play-lh.googleusercontent.com/a-/ALV-UjXCyuSGrtyRITmIkPcyehTtNb7FTKbiRJyMZZFFuPJkR_LdctSB,"maaf banget, untuk arah mojokerto=>surabaya kenapa cuma sampai jam 7? padahal jadwal operasional nya 04.00 - 21.00",1,0,1.1.5,2024-03-09 12:56:18,,,1.1.5,NEGATIF
066e8e22-17e5-4f52-80a1-2f2dce0fbfc4,Abid Adiasta,https://play-lh.googleusercontent.com/a-/ALV-UjWO71oGxXfk-yLiQkvSTa3od6Xhxj_dVY189G_PD_Lxvv3wJ6tp,Gak memuaskan,2,0,1.1.5,2024-03-08 11:31:47,,,1.1.5,NEGATIF
376a1659-156f-42a1-a91a-f6d7713dca93,DAFA BAYU,https://play-lh.googleusercontent.com/a/ACg8ocIwsbpYkaqAu7pmxlvOROZuOSIjSKJTQWXOtc1-qt7pOXDIcSk=mo,Bagus,5,0,1.1.3,2024-03-07 7:48:20,,,1.1.3,POSITIF
aaca4038-ab32-4d41-b1d5-ca5d1ca63a1d,Akbar FM giming,https://play-lh.googleusercontent.com/a-/ALV-UjXRygeITDuckwldQd-yqwUqdJs3r2ToHknGVhlXUiZHe-3gjXQ2,Good sangat membantu,5,0,1.1.5,2024-03-06 2:03:03,,,1.1.5,POSITIF
9cb889ef-7baa-4955-8bed-989f0800228d,Saiful Mahfudi,https://play-lh.googleusercontent.com/a-/ALV-UjUaqyJv5bbfo72MN6NGJ-GhU7VY-JdFYXxSR8kIor4Qih-38VgksA,Berkah,5,1,1.1.5,2024-02-29 10:32:59,,,1.1.5,POSITIS
e82f7ef5-e9ed-4f6e-870e-88a7190ea5b9,Salahuddin Udin,https://play-lh.googleusercontent.com/a-/ALV-UjUZeCTChVCfZAzO3xliJPTuUELRFvNcLAny21I_aFOmyCynAJqM,"Saya sangat suka layanan ini, tidak seperti bus swasta yang selalu berdesak-desakan dan ugal-ugalan. Tolong ditambah lagi rutenya, kalau bisa rutenya mencakup satu jawa timur. Pastu laku keras. Harganya juga sangat terjangkau, mojokerto-surabaya cuma Rp. 5.000.",5,0,1.1.5,2024-02-26 1:06:44,,,1.1.5,POSITIF
efd4e9c1-e8b0-4357-8d31-60b827aa0cf6,Sandra setiawan,https://play-lh.googleusercontent.com/a-/ALV-UjWW3eeNoEsZRWxdy_yOSOSsIyjaLt2CTZSxCkD4MOV6gLU_LexS,driver rata2 kalo belok ngebut g enak,1,0,,2024-02-25 2:30:56,,,,NEGATIF
3496265b-4fe0-4021-9a72-00fc32a03217,DEDIK IRAWAN,https://play-lh.googleusercontent.com/a-/ALV-UjXeaEjq_2QREa4f_risnOrQ9wHglUvCEY4h5TQ3tHP3DppSZs9m,Lumayanlah....buat menghindari kemacetan.,5,0,1.1.5,2024-02-22 3:05:34,,,1.1.5,POSITIF
7cf98632-914b-45e3-ac26-145c97a6b6b1,Alaik Biikhtiar,https://play-lh.googleusercontent.com/a-/ALV-UjWeGSNF1sI1AqQapTO6D4ztjuD3u24jiI6rAORmUABFb7bHpiSj,sangat membantu,5,0,,2024-02-21 14:26:17,,,,POSITIF
242faf13-8483-482e-9cd0-f57f0b608a93,Ardinta Nur Efendy,https://play-lh.googleusercontent.com/a-/ALV-UjXwSPaMGXsI9EgIsCT_-Vh_RW-Sk-FuQ9L_exRd_cHHu0jkKq5r,Sukses terus trans jatim,5,0,1.1.5,2024-02-21 14:04:57,,,1.1.5,POSITIF
1ca4aabb-192e-4bd9-bded-09ac03f3a09d,Amanda Naumi,https://play-lh.googleusercontent.com/a-/ALV-UjVZrWxfmXdzwCD_60SBhztjWDWrUYBiywz5Gx7sYhzMLn7P7-2z,Sangat membantu perjalanan dari Porong Gresik Mojokerto,5,0,1.1.5,2024-02-21 11:42:16,,,1.1.5,POSITIF
389cc59f-b847-4804-acec-e419711b93b7,Moch Romi,https://play-lh.googleusercontent.com/a/ACg8ocJ1lYjlKah6Y0jMwOax05dO711GXP3oB_oRMqM19nWiBzOfKQ=mo,Terima kasih . apk ini sangat membantu dan memudahkan penumpang bus untuk mengetahui perjalanan bus.,5,0,1.1.4,2024-02-21 11:33:24,,,1.1.4,POSITIF
ab4c3439-df73-4b11-be2c-535c58d01afc,Sandra Riana,https://play-lh.googleusercontent.com/a-/ALV-UjVPzHr3Xx3JXU1YY6htSABxlf7vk1qyDoTKALVhY2YB0CyayK-r,Transjatim keren!!,5,0,1.1.5,2024-02-21 11:32:35,,,1.1.5,POSITIF
1a834c8e-24e2-4d3d-ac9f-99daa5493319,galih nugroho,https://play-lh.googleusercontent.com/a/ACg8ocKG1UjMKsKTlH9Am-BhrP9m3txyODz9Vziml15ssoDOqZMZng=mo,sangat membantu perjalanan kami,5,0,1.1.5,2024-02-21 9:16:48,,,1.1.5,POSITIF
992ec27d-cf73-44ed-9766-1fa66bb7b1d0,Alfi Anis,https://play-lh.googleusercontent.com/a-/ALV-UjUk9gLmZy35wl5Srle2ROGj0cas5ZnCpVzLDgzTuk_XYZLkLhgg,sangat bermanfaat,5,0,,2024-02-21 8:43:52,,,,POSITIF
f224f0ed-db79-4da5-bf9d-3e6add9d088a,Azizah Zuraida,https://play-lh.googleusercontent.com/a-/ALV-UjWMZC2HNeKXButMgSgxYGXUOBKprtBGq8ooqSYcKSs0k_H22Ncq,Transjatim cettarrr,5,0,1.1.5,2024-02-21 8:42:45,,,1.1.5,POSITIF
63bb5b54-87f9-4731-984b-88c2f5f931f3,slamet hari Sutanto,https://play-lh.googleusercontent.com/a/ACg8ocJ7nh18P6EYR3W9tQufCjuAm2msGL1TFPb-OPW5HMZyy3JIJA=mo,Sangat membantu untuk transportasi di Jawa timur,5,0,1.1.4,2024-02-21 5:38:39,,,1.1.4,POSITIF
a9613fdf-615b-450f-9274-c64b17274e10,yuliana sari,https://play-lh.googleusercontent.com/a/ACg8ocIm6bg-uiDrx8C_Tkv8dPGHBfZHt_1DqEV_MYAVXNOpNT8ZNw=mo,Transjatim ajaib sangat membantu sekali,5,0,1.1.5,2024-02-21 5:17:16,,,1.1.5,POSITIF
c72f93ce-db3c-4114-a109-8f1b7b5db93c,Faisal Rizqi,https://play-lh.googleusercontent.com/a-/ALV-UjVS2K-lgtssJGO4_LEs0p9J3PCmS6TquHS8Bv2IxZmSpTmfyOlL,Aplikasi andalan dan sangat membantu sekali,5,0,1.1.5,2024-02-21 5:16:14,,,1.1.5,POSITIF
68c23d3a-c527-4959-b834-d36e15197722,Galang Dwiky,https://play-lh.googleusercontent.com/a-/ALV-UjXwiu2xbvgoDIXkRSLPwpYuWxINWgeoVAoPL0N4nm62ae_2vVOE,"Transportasi aman,nyaman.murah dan pastinya aplikasi nya nggak ribet samasekali",5,0,1.1.5,2024-02-21 5:06:39,,,1.1.5,POSITIF
14d93a67-08b8-44e1-92a3-713f188f49fc,Deny Surya,https://play-lh.googleusercontent.com/a-/ALV-UjVaNwu5HyvqXY0w33vfWxAguC2U9bZLFp5pM2krJu1H8VEKW08G,Sangat membantu sekali... Bisa tau letak di mana busnya dan jumlah penumpang di dalamnya,5,0,1.1.5,2024-02-21 5:02:32,,,1.1.5,POSITIF
9c07fee1-ea98-48a5-839c-3edfdbacee3e,TwinsCombo Official,https://play-lh.googleusercontent.com/a-/ALV-UjXIZm2YBpJtvpZoCBLYgI5EICBLwfeQpOOdIIwYAbkOdsG7WmA,Semoga dengan adanya transjatim transportasi umum Jatim makin memadai,5,0,1.1.5,2024-02-21 4:26:57,,,1.1.5,POSITIF
15fb91fd-88ed-4235-a88e-84e6004f13f2,Dinda Mega Hijriah,https://play-lh.googleusercontent.com/a-/ALV-UjWlzlxcoLIDMdfRSnG9GhEpje73Y_E1CmRmjil2TgByP1HyVQ7u,"Aplikasi yg sangat penting untuk mengetahui rute, posisi bus, jumlah penumpang dan bisa lgsg kirim aduan di aplikasi ini jika ada kendala saat perjalanan, trimakasih transjatim sudah menyediakan aplikasi ini untuk bisa akses smua itu, sukses terusss",5,18,1.1.5,2024-02-21 4:12:52,,,1.1.5,POSITIF
94060f10-aa28-4ddd-9ae2-b1cada18fba6,Ferdian Putra,https://play-lh.googleusercontent.com/a/ACg8ocIPoN0tGqKKsav-b14W9fnHx5u2meHP4P9fRF5AVdKc6dtVlw=mo,Terbaik,5,0,1.1.5,2024-02-21 4:02:59,,,1.1.5,POSITIF
447bea4d-6dd4-49ae-be62-bf9b888209f2,Yudha Ardi,https://play-lh.googleusercontent.com/a-/ALV-UjU2YS_oVJrY6C5Jclxuhn29gjgdOBWq6bwEtvZZrT0mjm3MhgX0,Sangat membantu,5,0,,2024-02-21 3:52:41,,,,POSITIF
26a8f940-780a-4604-9bb1-91d0851d98d9,Imam Mukminim,https://play-lh.googleusercontent.com/a/ACg8ocLlEUp9msHMVczaq9xr1VSmSZxbSwDE4q4BYgY0B0E6k4CYAA=mo,Aplikasi yg sangat membantu melihat posisi bus,5,0,1.1.5,2024-02-21 3:48:42,,,1.1.5,POSITIF
3abd0049-4d0b-4b63-aaff-651f2f22c98b,Dwiky Jono,https://play-lh.googleusercontent.com/a/ACg8ocIeIevQuHmhBl0V-p9D7Etoikk8_IGzt2044dCfI-pPaJd4eQ=mo,Sangat membantu,5,0,1.1.4,2024-02-21 3:44:38,,,1.1.4,POSITIF
117bd5bd-54b3-4b72-8edf-032e5d59b06d,Kintana Legita,https://play-lh.googleusercontent.com/a-/ALV-UjXBykjvqp9U3prMqQGUlE-B5e8mYTjOsfo5BQWyqWKUf10axVk,Terbaik dan sangat membantu sekali dalam menggunakan bus transjatim,5,1,1.1.5,2024-02-21 3:24:01,,,1.1.5,POSITIF
98cb87ab-21f5-4712-9433-dc2972948e3f,•NEM fighting,https://play-lh.googleusercontent.com/a-/ALV-UjUiGeECwesZW88VI3Z8WhJj380ddAZuO9qbj_euylLwBDP1Yb4,Sangat membantu memantau kedatangan bus,5,0,1.1.1,2024-02-21 3:13:33,,,1.1.1,POSITIF
beb0ad14-65f1-4c71-b292-a7950dcc2faa,rj jaya steel cemerlang,https://play-lh.googleusercontent.com/a-/ALV-UjVlomdLSD9Vt-76o9AYt1lE9GidICr5QnbtnRJS9n66pxVnri9n,Naik bus jadi lebih mudah,5,0,1.1.5,2024-02-21 3:05:21,,,1.1.5,POSITIF
cc10b5f5-7aa4-4bec-91e3-3ca7dd5aea33,Della Novitasari,https://play-lh.googleusercontent.com/a-/ALV-UjWRmTsALmKZFgFGPie4ZgMXBc6dX6TESdlaVortUGkyPLet0zsTmw,Good,5,0,1.1.5,2024-02-21 3:00:47,,,1.1.5,POSITIF
1d0a16df-79b2-4ea3-9d91-7cd8c26e393c,anjas cahyo,https://play-lh.googleusercontent.com/a-/ALV-UjWBqNgK6kWXsvxRaesJAcLU7fGJtKQepbUiThhSmU-Xf8Isd9C3,Sangat membantu,5,0,1.1.5,2024-02-21 2:49:15,,,1.1.5,POSITIF
60acc5ba-c67d-48bb-bc91-f62261b3a819,hi_nyun,https://play-lh.googleusercontent.com/a-/ALV-UjXZsR6uui2uqfv263S46dAWYT2Q0aYg4oeL3X66gUN5LpfcLubg,Pelayanan yang terbaik,5,0,1.1.4,2024-02-21 2:47:12,,,1.1.4,POSITIF
c3e7a38a-d36c-4ea6-be43-8db9c466829c,Kevin Marchadillah,https://play-lh.googleusercontent.com/a-/ALV-UjVgGuhZ8i-DhJP9mfS00SNHUDMA9QEGXOmTsf31r2TusVaGpgQwQQ,"Wagilasih app nya keren bgt, managemen nya juga, pra nya juga, ppa nya juga, timer nya juga, kcl pnp nya gak keren ",5,0,1.1.5,2024-02-21 2:43:52,,,1.1.5,POSITIF
7abe98c1-0c53-4096-8cc6-c5e8df645dc7,Heri Novianto,https://play-lh.googleusercontent.com/a/ACg8ocKke6KbCuDJzBIf3oQaufi_OaKWGclLFz_NDhPelOBBurRmhg=mo,Transportasi nyaman dan murah,5,0,1.1.5,2024-02-21 2:41:26,,,1.1.5,POSITIF
255d0416-eff0-4ec6-8549-994084a50daa,Sabar Prasetyo Adi,https://play-lh.googleusercontent.com/a-/ALV-UjW5mGxcwKRkJ-KGCii0XDbsPztPmpKvrtZTYpahB2mbTO-NmSSf,"MANTAP & SANGAT MEMBANTU PARA PEKERJA, KARYAWAN DAN JUGA PARA PELAJAR DENGAN BIAYA EKONOMIS DAN HEMAT. TERUS DITINGKATKAN PELAYANAN DARI SEGI SERVICE MAUPUN HANDLE CONPLAIN TRANS JATIM ",5,0,1.1.5,2024-02-21 2:39:24,,,1.1.5,POSITIF
c563be4c-c6d5-48ba-b338-4ef2a8ee36b3,Nanda Novrianto,https://play-lh.googleusercontent.com/a-/ALV-UjUHLbBRbyxGE2gHZZDlEvLr8MoNOLKXEFouO9h_2jy3LnxF9A4,Sangat membantu untuk melihat posisi bis sebelum masuk + ada promo astrapay,5,0,1.1.5,2024-02-21 2:38:01,,,1.1.5,POSITIF
7a3fc170-e6cd-4fdb-9351-5c1c910f2fb4,Rizal Tri Dhamar Jati,https://play-lh.googleusercontent.com/a-/ALV-UjVO_b3b0NcYsPylLWIIXfBxfNQgxkjAa6l-vdHYNW9AYP59yLwN,Sangat membantu,5,0,1.1.5,2024-02-21 2:37:58,,,1.1.5,POSITIF
66bfbc0e-c329-4c48-b94e-09312cef435d,risnawan wayang,https://play-lh.googleusercontent.com/a-/ALV-UjXDSB0H1iUy7gNE8tbFQVjTJoB2OHDbKD9ymMGmDf1IAFwFAgY,Mantultultul.. Cek posisi bis lebih akurat,5,0,1.1.5,2024-02-21 2:34:02,,,1.1.5,POSITIF
4a42c674-34a1-420d-a873-25858a633f1d,Widy,https://play-lh.googleusercontent.com/a-/ALV-UjXRY-oUGZRKnUdxhsIjZN_CcfTMQdWaAjXpwhF5dObseVZFDarv,keren sangat memudahkan dan membantu. Bisa tau bis nya sampai mana jadi bisa lebih efektif. Dan bisa tau halte² nya. Terimakasih ,5,0,1.1.5,2024-02-21 2:33:21,,,1.1.5,POSITIF
e7912751-9589-422f-8fae-6c9211b0d4f3,Robby Ardiansyah,https://play-lh.googleusercontent.com/a-/ALV-UjWeKquF8xUd6tcKYjL71fvhTxtUzcbdtsp85DJunmO0sY6ULDeI,is good very good,5,0,1.1.5,2024-02-21 2:31:10,,,1.1.5,POSITIF
ae6cc763-6081-4c72-9557-0b46c556b390,Cindi Purnama,https://play-lh.googleusercontent.com/a/ACg8ocIn34ZRLw3v22UKoGBOKNqKZ4FcSaaDCWmWQFrTeOxMrN7uNQ=mo,"Aplikasinya sangat membantu kamii buat melihat bus sudah dimana, terimakasih transjatim sudah melayani kami dengan baik ",5,0,,2024-02-21 2:28:19,,,,POSITIF
a4ebc905-257a-4028-bc47-ea4f8b34f894,syntia dwi wahyuningtias,https://play-lh.googleusercontent.com/a/ACg8ocIzuB3vx2XQS-x0QVJUORPdcli4mXQ-C3jYlZTq-pv9gsUEydg=mo,Aplikasi sangat membantu untuk mengetahui seputar Trans Jatim,5,0,1.1.1,2024-02-21 2:28:02,,,1.1.1,POSITIF
c54298fd-b2d7-4706-91d4-b3a0ede81442,dimas rachmat,https://play-lh.googleusercontent.com/a-/ALV-UjUir8lp1P280anZP_9-THj0xEGluk88altmybywj3_PGNjBoimB,Aplikasi yg sangat membantu naik Trans jatim,5,0,1.1.5,2024-02-21 2:26:55,,,1.1.5,POSITIF
f9f050a1-c367-4805-9d9a-52efa70821d3,Adi Wijaya,https://play-lh.googleusercontent.com/a-/ALV-UjX1hfKUfM0I6SgJb_ptW0q9AxvgdeCeo9xrCydrNYNOspvMaZM,Sangat membantu,5,0,1.1.5,2024-02-21 2:26:10,,,1.1.5,POSITIF
